Long,Lat,YR_File,File_Date,Case_Num,Loc_Addr,City,State,Zip,Dec_Date,Decision,Rec_Loc,Fil_Loc,Descript,addrtype,addrlocat
-118.31000938063764,34.08473835397532,2004,2004-09-27,ZA-2004-5969-CU,5128 W MARATHON    ST,Los Angeles,CA,90038,2005-03-11,APPROVED,RECORDS CENTER,PIPER TECH 744382,"A CU TO PERMIT THE INSTALLATION, USE AND MAINTENANCE OF AN UNMANNED ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY.",premise,ROOFTOP
-118.40467384527814,34.1506899743919,2004,2004-03-18,ZA-2004-1600-CU,12445 W MOORPARK    ST,Los Angeles,CA,91604,2004-06-30,TERMINATED,RECORDS CENTER,PIPER TECH 740167,ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY,premise,ROOFTOP
-118.40467384527814,34.1506899743919,2004,2004-10-21,ZA-2004-6557-CU,12445 W MOORPARK    ST,Los Angeles,CA,91604,2004-12-28,DENIED,RECORDS CENTER,PIPER TECH 755037,CU- PERMIT TO INSTALL A WIRELESS TELECOM FACILITY ON ROOFTOP OF EXISTING BUILDING.,premise,ROOFTOP
-118.45106284655006,34.23568620740991,2002,2002-10-22,ZA-2002-1274-CU,14621 W NORDHOFF    ST,Los Angeles,CA,91402,2002-10-03,APPROVED,RECORDS CENTER,PIPER TECH 722510,"CINGULAR WIRELESS REQUESTS APPROVAL FOR A CONDITIONAL USE TO CONSTRUCT, OPERATE, AND MAINTAIN AN UNSTAFFED WIRELESS TELECOMMUNICATIONS FACILITY.",premise,ROOFTOP
-118.48361779244658,34.234839565638474,2001,2001-04-19,ENV-2001-1886-CE-CU,16130 W NORDHOFF    ST,Los Angeles,CA,91343, , , , ,"CONDITIONAL USE PERMIT FOR THE INSTALLATION, USE AND MAINTENANCE OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY LOCATED ON AN EXISTING SPRINT ANTENNA SITE.",street_address,ROOFTOP
-118.48361779244658,34.234839565638474,2001,2001-12-28,ZA-2001-1885-CU-ZV,16130 W NORDHOFF    ST,Los Angeles,CA,91343,2001-12-07,APPROVED,RECORDS CENTER,PIPER TECH 711907,"CONDITIONAL USE PERMIT FOR THE INSTALLATION, USE AND MAINTENANCE OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY LOCATED ON AN EXISTING SPRINT ANTENNA SITE.",street_address,ROOFTOP
-118.48361779244658,34.234839565638474,2001,2008-05-08,ZA-2001-1885-CU-ZV-PA1,16130 W NORDHOFF    ST,Los Angeles,CA,91343,2008-06-05,APPROVED,RECORDS CENTER,PIPER TECH 711907,"CONDITIONAL USE PLAN APPROVAL FOR INSTALLATION OF A BATTERY BACK UP UNIT TO AN  EXISTING WIRELESS TELECOMMUNICATION FACILITY IN THE (Q)C2-1VL, [Q]C2-1VL ZONES.",street_address,ROOFTOP
-118.48361779244658,34.234839565638474,2008,2008-01-30,ZA-2008-332-CU,16130 W NORDHOFF    ST,Los Angeles,CA,91343,2008-08-13,DENIED,RECORDS CENTER,PIPER TECH 794163,WIRELESS CELLULAR ANTENNAS.,street_address,ROOFTOP
-118.58078855672977,34.234460802089664,2006,2006-05-31,ZA-2006-4703-CU,20525 W NORDHOFF    ST,Los Angeles,CA,91311,2006-11-29,APPROVED,RECORDS CENTER,PIPER TECH 765707,MONOPINE/UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY.,street_address,ROOFTOP
-118.59877282871786,34.234824712198076,2007,2007-02-20,ZA-2007-849-CU,21500 W NORDHOFF    ST,Los Angeles,CA,91311,2007-06-25,APPROVED,RECORDS CENTER,PIPER TECH 784257,WIRELESS  CELLULAR MONOPOLE,street_address,ROOFTOP
-118.36970243126737,34.22288912597794,2006,2006-03-28,ZA-2006-2286-CU,11022 W OLINDA    ST,Los Angeles,CA,91352,2006-09-07,APPROVED,RECORDS CENTER,PIPER TECH 765664,INSTALLATION OF A WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF OF AN EXISTING PUBLIC STORAGE BUILDING.,premise,ROOFTOP
-118.42412237117934,34.24424126759642,2004,2004-09-30,ZA-2004-6097-CU,13333 W OSBORNE    ST,Los Angeles,CA,91331,2005-02-09,DENIED,RECORDS CENTER,PIPER TECH 744387,"A CONDITIONAL USE TO ALLOW THE CONSTRUCTION, USE AND MAINTENANCE OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY, WHICH CONSISTS OF A 48-FOOT MONOPINE, A MAXIMUM OF 12 ANTENNAS MOUNTED ON THE MONOPINE AND TWO (2) GPS ANTENNAS MOUNTED ON A NEW 11'6"" X",street_address,ROOFTOP
-118.43509080079839,34.235129207202505,2003,2003-04-07,ZA-2003-2431-CU,13580 W OSBORNE    ST,Los Angeles,CA,91331,2003-10-27,TERMINATED,RECORDS CENTER,PIPER TECH 728978,A CU TO PERMIT A WIRELESS TELECOMMUNICATIONS SYSTEM THAT WILL BE SITUATED IN THE RA-1 ZONE AND WITHIN A CHURCH FACILITY.,street_address,ROOFTOP
-118.43509080079839,34.235129207202505,2004,2004-03-31,ZA-2004-1919-CU,13580 W OSBORNE    ST,Los Angeles,CA,91331,2004-09-02,APPROVED,RECORDS CENTER,PIPER TECH 740186,"CU/ZAA- INSTALLATION, OPERATION AND MAINTENANCE OF A WIRELESS TELECOM FACILITY AND RELATED EQUIPMENT.",street_address,ROOFTOP
-118.43227009080628,34.237572554074106,2005,2005-07-26,ZA-2005-4957-CU,13730 W OSBORNE    ST,Los Angeles,CA,91331,2005-11-14,APPROVED,RECORDS CENTER,PIPER TECH 764329,WIRELESS TELECOMMUNICATIONS FACILITY,street_address,RANGE_INTERPOLATED
-118.4488440077983,34.233153683424,2006,2006-11-28,ZA-2006-9790-CU,14531 W OSBORNE    ST,Los Angeles,CA,91402,2007-03-28,APPROVED,RECORDS CENTER,PIPER TECH 773076,"WIRELESS TELECOMMUNICATIONS FACILITY FOR ROOFTOP CU TO ALLOW SIX (6) ANTENNAS AND FOUR (4) EQUIPMENT CABINETS; WTF HEIGHT AT 80' 4"".",street_address,RANGE_INTERPOLATED
-118.39482830976416,34.179358561575356,2004,2004-06-30,ZA-2004-4091-CU,12000 W OXNARD    ST,Los Angeles,CA,91607,2004-09-30,APPROVED,RECORDS CENTER,PIPER TECH 743426,INSTALLATION OF A 55-FOOT FREE STANDING CELLULAR/WIRELESS TELECOMMUNICATIONS FACILITY DISGUISED AS A 55-FOOT FUNCTIONING LIGHT STANDARD LOCATED TOWARDS THE REAR PART OF THE CALTRANS PARK N RIDE PARKING LOT.  THE FACILITY INCLUDES THREE SECTORS OF ONE ANT,street_address,RANGE_INTERPOLATED
-118.4055362279509,34.17970784651235,2005,2005-10-24,ZA-2005-7590-CU,12505 W OXNARD    ST,Los Angeles,CA,91606,2006-03-10,DENIED,RECORDS CENTER,PIPER TECH 764853,ROOF MOUNTED WIRELESS CELLULAR ANTENNA.,street_address,ROOFTOP
-118.45258998253307,34.17976729912364,2001,2001-02-08,ENV-2001-591-CU,14651 W OXNARD    ST,Los Angeles,CA,91411, , , , ,"REQUEST TO INSTALL AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY ON A 60-FOOT MONOPALM  STRUCTURE WITH ACCOMPANYING RADIO TRANSMISSION AND RECEPTION EQUIPMENT LOCATED AN ADJACENT, FENCED, CONCRETE PAD.",premise,ROOFTOP
-118.45258998253307,34.17976729912364,2001,2001-10-18,ZA-2001-590-CU,14651 W OXNARD    ST,Los Angeles,CA,91411,2001-09-28,WITHDRAWN,RECORDS CENTER,PIPER TECH 711856,"REQUEST TO INSTALL AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY ON A 60-FOOT MONOPALM  STRUCTURE WITH ACCOMPANYING RADIO TRANSMISSION AND RECEPTION EQUIPMENT LOCATED AN ADJACENT, FENCED, CONCRETE PAD.",premise,ROOFTOP
-118.53173155906401,34.17941058282784,2006,2006-05-30,ZA-2006-4658-CU,18310 W OXNARD    ST,Los Angeles,CA,91356,2006-11-01,APPROVED,RECORDS CENTER,PIPER TECH 765706,NEW WIRELESS TELECOMMUNICATIONS FACILITY ON 57 FT. MONOPINE WITH 6 PANEL ANTENNAS AND 4 CABINETS.,street_address,ROOFTOP
-118.53235139661004,34.17963353068946,2005,2005-08-31,ZA-2005-6105-CU,18344 W OXNARD    ST,Los Angeles,CA,91356,2006-01-20,APPROVED,RECORDS CENTER,PIPER TECH 764417,MONOPOLE WIRELESS CELLULLAR ANTENNA.,premise,ROOFTOP
-118.53474989841864,34.1797747306971,2007,2007-09-28,ZA-2007-4675-CU,18432 W OXNARD    ST,Los Angeles,CA,91356,2008-01-11,WITHDRAWN,RECORDS CENTER,PIPER TECH 788464,INSTALLATION OF WIRELESS TELECOMMUNICATIONS FACILITY COMPRISING OF MONOPALM AND EQUIPMENT CABINETS IN THE C2-1VL ZONE.,street_address,ROOFTOP
-118.54971583105208,34.22918764238475,2007,2007-01-16,ZA-2007-199-CU,19121 W PARTHENIA    ST,Los Angeles,CA,91324,2007-06-07,APPROVED,RECORDS CENTER,PIPER TECH 784235,"CONSTRUCTION OF A WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF 67'5"".",street_address,ROOFTOP
-118.59817994063029,34.22765019421696,2006,2006-09-28,ZA-2006-8561-CU,21422 W PARTHENIA    ST,Los Angeles,CA,91304,2007-02-20,APPROVED,RECORDS CENTER,PIPER TECH 772948,PROPOSED CONSTRUCTION OF A 45' TALL WIRELESS MONOPINE IN FRONT OF AN EXISTING COMMERCIAL/RETAIL BUILDING IN THE MR2-1 / P-1 ZONE.,street_address,ROOFTOP
-118.46992746751657,34.2423624964168,2006,2006-03-30,ZA-2006-9999-CU,15508 W PLUMMER    ST,Los Angeles,CA,91343,2006-10-10,APPROVED,RECORDS CENTER,PIPER TECH 773079,UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY.,premise,ROOFTOP
-118.57298219691074,34.24220654909806,2004,2004-09-30,ZA-2004-6116-CU,20144 W PLUMMER    ST,Los Angeles,CA,91311,2005-02-03,APPROVED,RECORDS CENTER,PIPER TECH 744388,"CONSTRUCTION OF A WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF A 65'-FOOT HIGH MONOPALM, TWELVE (12) PANEL ANTENNAS AND AN 11'5",premise,ROOFTOP
-118.42448169729298,34.20879746127872,2007,2007-06-01,ZA-2007-2635-CU,13363 W SATICOY    ST,Los Angeles,CA,91605,2007-10-12,APPROVED,RECORDS CENTER,PIPER TECH 787350,WIRELESS TELECOMMUNICATIONS FACILITY.,premise,ROOFTOP
-118.51955938696419,34.20876774521014,2007,2010-03-31,ZA-2007-2392-CU-PA1,17725 W SATICOY    ST,Los Angeles,CA,91335,2010-06-03,APPROVED WITH CONDITIONS,RECORDS CENTER,PIPER TECH 787340,COLLOCATION OF A WIRELESS TELECOMMUNICATIONS FACILITY ON AN EXISTING MONOPINE AND ADDITION OF 10 FEET TO THE EXISTING 45-FOOT HEIGHT OF THE SUBJECT MONOPINE FOR A TOTAL HEIGHT OF 55 FEET.,premise,ROOFTOP
-118.5199366793835,34.20850772916322,2007,2007-05-18,ZA-2007-2392-CU,17735 W SATICOY    ST,Los Angeles,CA,91335,2007-11-16,APPROVED,RECORDS CENTER,PIPER TECH 787340,CONSTRUCITON OF A WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF 12 ANTENNAS MOUNTED ON 45-FOOT HIGH MONOPINE AND 6 ASSOCIATED GROUND EQUIPMENT CABINETS,street_address,ROOFTOP
-118.54332880938202,34.20899804446751,1999,1999-12-20,CE-1999-3089-CU,18825 W SATICOY    ST,Los Angeles,CA,91335, , , , ,"TO PERMIT THE INSTALLATION, USE AND MAINTENANCE OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF A 65-FOOT HIGH ANTENNA PALM TREE MONOPOLE AND TWO GROUND MOUNT EQUIPMENT CABINETS.",premise,ROOFTOP
-118.54332880938202,34.20899804446751,1999,2002-01-25,ZA-1999-3088-CU,18825 W SATICOY    ST,Los Angeles,CA,91335,2000-06-09,DENIED,RECORDS CENTER,Piper Tech 629892,"TO PERMIT THE INSTALLATION, USE AND MAINTENANCE OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF A 65-FOOT HIGH ANTENNA PALM TREE MONOPOLE AND TWO GROUND MOUNT EQUIPMENT CABINETS.",premise,ROOFTOP
-118.54358033766157,34.208388864417465,2003,2003-07-11,ZA-2003-4766-CU,18833 W SATICOY    ST,Los Angeles,CA,91355,2003-09-19,APPROVED,RECORDS CENTER,PIPER TECH 730820,INSTALLATION OF A WIRELESS TELECOMMUNICATIONS FACILITY ON A DWP TRANSMISSION TOWER IN THE PF-1XL ZONE.,street_address,RANGE_INTERPOLATED
-118.55299468183915,34.208455725857625,2006,2006-10-30,ZA-2006-9304-CU,19245 W SATICOY    ST,Los Angeles,CA,91335,2007-03-28,APPROVED,AUTOMATED RECORDS,"RM 575, CH",IN STALL 6 NEW WIRELESS ANTENNAS MOUNTED INSIDE A SLIM LINE POLE WITH LIGHTS AND 4 EQUIPMENT CABINETS.,street_address,ROOFTOP
-118.5707274255476,34.2085894485787,2004,2004-05-05,ZA-2004-2821-CU,20061 W SATICOY    ST,Los Angeles,CA,91306,2004-08-26,APPROVED,RECORDS CENTER,PIPER TECH 743373,INSTALL OF A ROOFTOP WIRELESS TELECOM FACILITY WITH THE EQUIPMENT L;OPCATED ON THE 2ND FLOOR OF AN EXISTING BUILDING.,premise,ROOFTOP
-118.5707274255476,34.2085894485787,2004,2004-12-15,ZA-2004-7614-CU,20061 W SATICOY    ST,Los Angeles,CA,91306,2005-06-23,APPROVED,RECORDS CENTER,PIPER TECH 755082,ROOF MOUNTED WIRELESS TELECOMMUNICATIONS FACILITY.,premise,ROOFTOP
-118.5707274255476,34.2085894485787,2005,2005-09-26,ZA-2005-6790-CU,20061 W SATICOY    ST,Los Angeles,CA,91306,2006-04-10,APPROVED,RECORDS CENTER,PIPER TECH 764433,INSTALLATION OF WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF OF AN EXISTING TWO-STORY COMMERCIAL/OFFICE BUILDING.,premise,ROOFTOP
-118.57646766021313,34.20881231930907,2003,2003-08-19,ZA-2003-5774-CU,20327 W SATICOY    ST,Los Angeles,CA,91306,2004-01-07,DENIED,RECORDS CENTER,PIPER TECH 730847,ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY.,street_address,ROOFTOP
-118.62298242562488,34.20803226917438,2006,2009-07-29,ZA-2006-5331-CU-PA1,22746 W SATICOY    ST,Los Angeles,CA,91307,2009-12-28,APPROVED,RECORDS CENTER,PIPER TECH 765718,"PLAN APPROVAL TO THE ZONING ADMINISTRATOR TO PERMIT THE CO-LOCATION OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY (WTF) ON AN EXISTING MONOPALM: USE, AND MAINTENANCE OF AN ADDITION TO AN EXISTING WTF (CLEAR WIRE) CONSISTING OF NEW: THREE PANELS (3",premise,ROOFTOP
-118.43249466962732,34.3121310486116,2000,2000-10-04,ZA-2000-2390-CU,13745 W SAYRE    ST,Los Angeles,CA,91342,2000-09-14,APPROVED,RECORDS CENTER,PIPER TECH 648810,TO PERMIT A GROUND MOUNTED WIRELESS FACILITY.,street_address,ROOFTOP
-118.27157046963016,34.08203761494258,2006,2006-12-26,ZA-2006-10509-CU,2807 W SUNSET    ST,Los Angeles,CA,90026,2007-06-14,APPROVED,RECORDS CENTER,PIPER TECH 773099,INSTALLATION OF A ROOF-MOUNTED WIRELESS TELECOMMUNICATIONS FACILITY,premise,ROOFTOP
-118.24553729269638,34.05803966420964,2004,2004-06-30,ZA-2004-4100-CU,555 W TEMPLE    ST,Los Angeles,CA,90012,2004-09-07,APPROVED,RECORDS CENTER,PIPER TECH 743427,ROOF-MOUNTED WIRELESS TELECOMMUNICATIONS FACILITY,premise,ROOFTOP
-118.36833699203551,34.237364612420066,2004,2004-03-09,ZA-2004-1403-CU,10875 W TUXFORD    ST,Los Angeles,CA,91352,2004-05-12,APPROVED,RECORDS CENTER,PIPER TECH 740161,BUILDING-MOUNTED WIRELESS TELECOMMUNICATIONS FACILITY,premise,ROOFTOP
-118.3677710534065,34.19503780100522,2006,2006-08-01,ZA-2006-6757-CU,10847 W VANOWEN    ST,Los Angeles,CA,91605,2007-01-30,APPROVED,RECORDS CENTER,PIPER TECH 772903,WIRELESS TELECOMMUNICATION FACILITY WITH 50-FOOT MONOPOLE,street_address,ROOFTOP
-118.4175736527581,34.19378208304172,2005,2005-05-10,ZA-2005-2975-CU,13050 W VANOWEN    ST,Los Angeles,CA,91606,2005-10-06,APPROVED,RECORDS CENTER,PIPER TECH 763814,60' TALL WIRELESS MONOPINE,street_address,ROOFTOP
-118.43004226890167,34.19356660293162,2006,2006-10-19,ZA-2006-9032-CU,13626 W VANOWEN    ST,Los Angeles,CA,91401,2007-04-06,PARTIALLY APPROVED,RECORDS CENTER,PIPER TECH 772960,"CONSTRUCTION OF A WIRELESS TELECOMMUNICATION FACILITY CONSISTING OF A 50' TALL MONOPINE, 6 PANEL ANTENNAS, A GPS ANTENNA AND FOUR EQUIPMENT CABINETS IN THE [Q]P-1VL ZONE.",street_address,ROOFTOP
-118.5825582378395,34.19379694371867,2007,2007-04-26,ZA-2007-1981-CU,20621 W VANOWEN    ST,Los Angeles,CA,91306,2007-07-27,DENIED,RECORDS CENTER,PIPER TECH 784305,INSTALLATION OF 12 NEW WIRELESS TELECOMMUNICATIONS ANTENNAS BEHIND SCREENING ON THE ROOFTOP OF AN EXISTING APARTMENT BUILDING IN THE R3-1 ZONE.,street_address,RANGE_INTERPOLATED
-118.62251530167708,34.19347000822082,2002,2009-05-28,ZA-2002-1750-CU-PA4,22736 W VANOWEN    ST,Los Angeles,CA,91307,2010-12-27,TERMINATED,RECORDS CENTER,PIPER TECH 722527,"MODIFY AN EXISTING WIRELESS TELECOMMUNICATIONS FACILITY BY INSTALLING THREE (3) PANEL ANTENNAS, THREE (3) DAP HEADS, THREE (3) PARABOLIC ANTENNAS, ONE (1) GPS ANTENNA ON THE ROOFTOP OF AN EXISTING BUILDING AND  AN EQUIPMEN CABINET WITHIN AN EXISTING EQUI",premise,ROOFTOP
-118.62251530167708,34.19347000822082,2002,2014-03-24,ZA-2002-1750-CU-PA6,22736 W VANOWEN    ST,Los Angeles,CA,91307,2014-08-25,APPROVED,RECORDS CENTER,Piper Tech 722527,PLAN APPROVAL FOR THE REMOVAL/REPLACEMENT OF 9 PANEL ANTENNAS AND THE INSTALLATION OF 6 RRU'S ON THE EXISTING WIRELESS ROOFTOP FACILITY.  THE EXISTING FRP SCREENING WILL BE EXTENDED 1-FOOT.  EQUIPMENT LEASE AREA IS TO REMAIN UNCHANGED.,premise,ROOFTOP
-118.65642670365264,34.1946737190235,2001,2001-09-12,ZA-2001-958-CU,24372 W VANOWEN    ST,Los Angeles,CA,91307,2001-08-16,DENIED,RECORDS CENTER,PIPER TECH 711869,INSTALLATION OF A WIRELESS TELECOMMUNICATIONS FACILITY,premise,ROOFTOP
-118.41999910402521,33.99031767104622,2007,2007-11-08,ZA-2007-5288-CU,12407 W WAGNER    ST,Los Angeles,CA,90066,2008-06-26,DENIED,RECORDS CENTER,PIPER TECH 789762,WIRELESS CELLUAR  ROOFTOP ANTENNA.,street_address,RANGE_INTERPOLATED
-118.31500401361734,34.100182247730025,2006,2006-07-31,ZA-2006-6718-CU,5738 W CARLTON    WAY,Los Angeles,CA,90028,2007-01-31,APPROVED,RECORDS CENTER,PIPER TECH 772901,WIRELESS CELLULAR ANTENNA ON ROOF TOP.,premise,ROOFTOP
-118.2865364022636,34.020626518508614,2003,2009-06-24,ZA-2003-8122-CU-PA1,840 W CHILDS    WAY,Los Angeles,CA,90089,2009-10-16,TERMINATED,RECORDS CENTER,PIPER TECH 730895,PLAN APPROVAL PURSUANT TO SECTION 12.24M OF THE LAMC TO MODIFY EXISTING WIRELESS SITE ON THE ROOFTOP OF AN 85' BUILDING.  INSTALL THREE NEW PANEL ANTENNAS; THREE DAP HEADS; ALL MOUNTED BEHIND EXISTING ROOFTOP AND SCREENED; THREE PARABOLIC ANTENNAS BEHIND,premise,ROOFTOP
-118.43568368888594,33.97877214585367,2005,2005-09-15,ZA-2005-6518-CU-ZV,13274 W FIJI    WAY,Los Angeles,CA,90292,2006-02-15,APPROVED,RECORDS CENTER,PIPER TECH 764427,WIRELESS TELECOMMUNICATIONS FACILITY,premise,ROOFTOP
-118.43568368888594,33.97877214585367,2005,2012-11-13,ZA-2005-6518-CU-ZV-PA1,13274 W FIJI    WAY,Los Angeles,CA,90292,2013-05-15,APPROVED,RECORDS CENTER,PIPER TECH 764427,PLAN APPROVAL TO ALLOW THE CO-LOCATION OF A NEW WIRELESS FACILITY ON THE ROOF-TOP OF AN EXISTING BUILDING.,premise,ROOFTOP
-118.3550509089834,34.25869080925375,2007,2007-03-21,ZA-2007-1383-CU,10307 W LA CANADA   WAY,Los Angeles,CA,91040,2007-09-26,APPROVED,RECORDS CENTER,PIPER TECH 784278,INSTALLATION OF A PROPOSED 48-FOOT HIGH WIRELESS TELECOMMUNICATIONS FACILITY AT AN EXISTING 123-FOOT SCE TRANSMISSION TOWER,street_address,RANGE_INTERPOLATED
-118.36551628204336,34.201553859597645,2002,2003-01-29,ZA-2002-3017-CU-ZV,10771 W SHERMAN    WAY,Los Angeles,CA,91352,2002-11-15,APPROVED,RECORDS CENTER,PIPER TECH 725579,VERIZON WIRELESS COMMUNICATION FACILITY MONOPOLE DISGUISED AS A PALM TREE.,premise,ROOFTOP
-118.3848210774991,34.20028337914398,2006,2006-06-29,ZA-2006-5704-CU,11620 W SHERMAN    WAY,Los Angeles,CA,91605,2006-11-09,APPROVED,RECORDS CENTER,PIPER TECH 765723,WIRELESS CELLULAR ANTENNA ON ROOF TOP.,premise,ROOFTOP
-118.40070329172235,34.20188076375166,2002,2003-01-03,ZA-2002-3394-CU,12301 W SHERMAN    WAY,Los Angeles,CA,91605,2002-12-13,APPROVED,RECORDS CENTER,PIPER TECH 725587,VERIZON WIRELESS COMMUNICATION FACILITY - MONOPOLE.,premise,ROOFTOP
-118.40070329172235,34.20188076375166,2002,2007-01-30,ZA-2002-3394-CU-PA1,12301 W SHERMAN    WAY,Los Angeles,CA,91605,2007-04-18,APPROVED,RECORDS CENTER,PIPER TECH 725587,ADDITION OF A NEW CABINET FOR WIRELESS EQUIPMENT,premise,ROOFTOP
-118.4554915409008,34.20182875635744,2000,2006-05-26,ZA-2000-2581-CU-PA2,14801 W SHERMAN    WAY,Los Angeles,CA,91405,2006-07-28,APPROVED,RECORDS CENTER,PIPER TECH 648818,COLLOCATION OF A WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF OF AN EXISTING 12-STORY SENIOR CITIZEN RESIDENTIAL FACILITY IN THE (Q)R4-1 ZONE.,premise,ROOFTOP
-118.56304682986838,34.20147213336093,2005,2005-05-31,ZA-2005-3488-CU,19725 W SHERMAN    WAY,Los Angeles,CA,91306,2005-09-29,APPROVED,RECORDS CENTER,PIPER TECH 763828,WIRELESS TELECOMMUNICATIONS FACILITY.,street_address,ROOFTOP
-118.56368463372011,34.20070687475585,2002,2003-01-27,ZA-2002-1760-CU,19740 W SHERMAN    WAY,Los Angeles,CA,91306,2002-10-11,APPROVED,RECORDS CENTER,PIPER TECH 722528,CO-LOCATION OF WIRELESS TELECOMMUNICATIONS FACILITY AT EXISTING FACILITY.  AT&T RADIO EQUIPMENT WILL BE PLACED IN SPRINT'S EXISTING RADIO EQUIPMENT ROOM AT SITE.,street_address,ROOFTOP
-118.57256897188003,34.20025366007379,2002,2002-02-08,ENV-2002-593-CU,20140 W SHERMAN    WAY,Los Angeles,CA,91306, , ,RECORDS CENTER,PIPER TECH 729481,"TO ALLOW THE CONSTRUCTION AND OPERATION OF AN ADDITIONAL WIRELESS TELECOMMUNICATIONS FACILITY, INCLUDING EQUIPMENT CABINETS.",street_address,ROOFTOP
-118.57256897188003,34.20025366007379,2002,2002-09-05,ZA-2002-592-CU,20140 W SHERMAN    WAY,Los Angeles,CA,91306,2002-08-19,APPROVED,RECORDS CENTER,PIPER TECH 722492,"TO ALLOW THE CONSTRUCTION AND OPERATION OF AN ADDITIONAL WIRELESS TELECOMMUNICATIONS FACILITY, INCLUDING EQUIPMENT CABINETS.",street_address,ROOFTOP
-118.57256897188003,34.20025366007379,2002,2010-09-09,ZA-2002-592-CU-PA1,20140 W SHERMAN    WAY,Los Angeles,CA,91306,2011-05-18,WITHDRAWN,RECORDS CENTER,PIPER TECH 722492,UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY.,street_address,ROOFTOP
-118.58793914639136,34.20138297737615,2004,2004-04-01,ZA-2004-1939-CU-ZV,20847 W SHERMAN    WAY,Los Angeles,CA,91303,2004-07-21,APPROVED,RECORDS CENTER,PIPER TECH 743350,"CUP/ZV- CONSTRUCT, OPERATE AND MAINTAIN A ROOFTOP UNMANNED WIRELESS TELECOM FACILITY, WITH RELATED EQUIPMENT.",street_address,ROOFTOP
-118.26842636613571,34.06549649958401,2006,2006-03-31,ZA-2006-2408-CU,1908 W BEVERLY  BLVD,Los Angeles,CA,90057,2006-07-31,APPROVED,RECORDS CENTER,PIPER TECH 765668,INSTALLATION OF A WIRELESS TELECOMMUNICATIONS FACILITY ON THE ROOF OF AN EXISTING BUILDING,premise,ROOFTOP
-118.2735287969495,34.06807126238905,2002,2002-11-21,ZA-2002-2624-CU-ZV,2327 W BEVERLY  BLVD,Los Angeles,CA,90026,2002-11-01,APPROVED,RECORDS CENTER,PIPER TECH 725570,ROOF-MOUNTED WIRELESS TELECOMMUNICATION FACILITY EXCEEDING 40' HEIGHT LIMIT TO 59'.,street_address,RANGE_INTERPOLATED
-118.2735287969495,34.06807126238905,2004,2004-12-15,ZA-2004-7612-CU,2327 W BEVERLY  BLVD,Los Angeles,CA,90026,2005-04-14,APPROVED,RECORDS CENTER,PIPER TECH 755082,CU- PERMIT NEW ROOFTOP WIRELESS TELECOM FACILITY.,street_address,RANGE_INTERPOLATED
-118.3774908247807,34.07533375547702,2000,2000-12-18,ENV-2000-5316-CE-CU,8500 W BEVERLY  BLVD,Los Angeles,CA,90048, , , , ,"TO PERMIT THE CONSTRUCTION, USE, AND MAINTENANCE OF A WIRELESS TELECOMMUNICATIONS FACILITIES.",street_address,ROOFTOP
-118.3774908247807,34.07533375547702,2000,2001-03-21,ZA-2000-5315-CU,8500 W BEVERLY  BLVD,Los Angeles,CA,90048,2001-03-02,APPROVED,RECORDS CENTER,PIPER TECH 649418,"TO PERMIT THE CONSTRUCTION, USE, AND MAINTENANCE OF A WIRELESS TELECOMMUNICATIONS FACILITIES.",street_address,ROOFTOP
-118.39264540362377,34.05556879161093,2004,2004-07-16,ZA-2004-4504-CU,9233 W PICO  BLVD,Los Angeles,CA, ,2004-09-29,APPROVED,RECORDS CENTER,PIPER TECH 744326,ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY,premise,ROOFTOP
-118.54654477809915,34.075921573479214,2006,2006-06-23,ZA-2006-5529-CU,16699 W VIA LA COSTA,Los Angeles,CA,90272,2007-04-16,APPROVED,RECORDS CENTER,PIPER TECH 765721,INSTALLATION OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF A 22-FOOT AND 4-INCH HIGH MONOPINE AND 12 LOW-PROFILE ANTENNAS AND ASSOCIATED EQUIPMENT ON THE GROUND,street_address,RANGE_INTERPOLATED
